STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WESF,WSF1,WSF2,WSF5,WSFG,WSFM
USW00014732,6/4/1993,New York,Queens,80,70,8.28,,1850,,637,0.03,0,0,,74,57,,,200,,,360,,,,15,,,21.9,
USW00014732,6/5/1993,New York,Queens,100,100,11.41,,1439,,1430,0.16,0,0,,65,56,,,130,,,135,,,,17.9,,,31.1,
USW00014732,6/6/1993,New York,Queens,70,80,14.32,,1350,,1349,0,0,0,,67,56,,,340,,,360,,,,23.9,,,33.3,
USW00014732,6/7/1993,New York,Queens,60,60,10.29,,1350,,1329,0,0,0,,79,59,,,270,,,270,,,,19.9,,,31.1,
USW00014732,6/8/1993,New York,Queens,60,40,10.51,,1550,,1330,0,0,0,,80,60,,,170,,,180,,,,17,,,26.4,
USW00014732,6/9/1993,New York,Queens,80,70,9.4,,1534,,1533,0.53,0,0,,90,66,,,290,,,270,,,,38,,,56.4,
USW00014732,6/10/1993,New York,Queens,60,60,15.66,,950,,1201,0,0,0,,90,72,,,270,,,270,,,,25.1,,,44.7,
USW00014732,6/11/1993,New York,Queens,30,30,16.11,,1350,,1457,0,0,0,,82,67,,,320,,,315,,,,23.9,,,33.3,
USW00014732,6/12/1993,New York,Queens,30,30,10.96,,1650,,1637,0,0,0,,77,63,,,170,,,180,,,,16.1,,,19.5,
USW00014732,6/13/1993,New York,Queens,0,10,9.84,,1650,,1800,0,0,0,,79,61,,,170,,,180,,,,17.9,,,24.2,
USW00014732,6/14/1993,New York,Queens,0,0,12.53,,1850,,1830,0,0,0,,85,63,,,170,,,180,,,,21,,,26.4,
USW00014732,6/15/1993,New York,Queens,70,70,14.54,,1550,,1537,0,0,0,,81,64,,,160,,,180,,,,25.1,,,33.3,
USW00014732,6/16/1993,New York,Queens,40,40,9.84,,1050,,1128,0,0,0,,82,67,,,320,,,315,,,,17,,,20.8,
USW00014732,6/17/1993,New York,Queens,20,20,10.51,,1752,,1753,0,0,0,,86,62,,,190,,,180,,,,17.9,,,21.9,
USW00014732,6/18/1993,New York,Queens,10,0,11.41,,1250,,1443,0,0,0,,88,71,,,170,,,180,,,,19.9,,,27.5,
USW00014732,6/19/1993,New York,Queens,70,70,10.29,,151,,1807,0,0,0,,93,75,,,230,,,225,,,,15,,,23,
USW00014732,6/20/1993,New York,Queens,70,60,11.18,,1150,,1536,0.41,0,0,,81,67,,,50,,,45,,,,17,,,21.9,
USW00014732,6/21/1993,New York,Queens,100,90,8.05,,1808,,1803,0.05,0,0,,87,68,,,300,,,315,,,,23,,,36.7,
USW00014732,6/22/1993,New York,Queens,30,30,15.88,,1750,,1824,0,0,0,,86,69,,,310,,,315,,,,28,,,38,
USW00014732,6/23/1993,New York,Queens,20,30,16.11,,1052,,1056,0,0,0,,81,63,,,310,,,315,,,,23,,,36.7,
USW00014732,6/24/1993,New York,Queens,30,40,8.05,,1532,,1722,0,0,0,,87,63,,,160,,,180,,,,19.9,,,24.2,
USW00014732,6/25/1993,New York,Queens,0,0,13.2,,1650,,1652,0,0,0,,85,69,,,170,,,180,,,,23,,,31.1,
USW00014732,6/26/1993,New York,Queens,30,20,14.99,,1450,,1246,0,0,0,,87,69,,,170,,,180,,,,23,,,28.9,
USW00014732,6/27/1993,New York,Queens,80,90,6.93,,353,,436,0.45,0,0,,83,66,,,340,,,360,,,,12.1,,,19.5,
USW00014732,6/28/1993,New York,Queens,50,50,10.51,,1450,,2115,0,0,0,,92,71,,,170,,,225,,,,17.9,,,28.9,
USW00014732,6/29/1993,New York,Queens,90,90,8.72,,1150,,807,0,0,0,,82,72,,,70,,,360,,,,14.1,,,26.4,
USW00014732,6/30/1993,New York,Queens,90,80,7.83,,1550,,1510,0,0,0,,85,70,,,40,,,45,,,,13,,,21.9,
USW00014732,7/1/1993,New York,Queens,70,60,12.97,,1450,,1553,0,0,0,,83,67,,,130,,,135,,,,19.9,,,28.9,
USW00014732,7/2/1993,New York,Queens,90,100,13.2,,1350,,1054,0.73,0,0,,69,65,,,40,,,45,,,,17,,,24.2,
USW00014732,7/3/1993,New York,Queens,80,90,8.28,,251,,403,0.14,0,0,,83,65,,,40,,,45,,,,15,,,18.3,
USW00014732,7/4/1993,New York,Queens,40,30,8.5,,1250,,1442,0,0,0,,92,73,,,310,,,315,,,,14.1,,,21.9,
USW00014732,7/5/1993,New York,Queens,0,0,10.96,,1753,,1414,0,0,0,,88,71,,,180,,,45,,,,17,,,21.9,
USW00014732,7/6/1993,New York,Queens,40,40,12.53,,1550,,1753,0,0,0,,85,72,,,160,,,180,,,,19.9,,,31.1,
USW00014732,7/7/1993,New York,Queens,30,20,8.28,,1550,,1502,0,0,0,,97,77,,,160,,,180,,,,17.9,,,26.4,
USW00014732,7/8/1993,New York,Queens,30,30,8.5,,1650,,1908,0,0,0,,99,78,,,200,,,270,,,,19.9,,,23,
USW00014732,7/9/1993,New York,Queens,20,20,9.4,,1450,,1450,0,0,0,,98,77,,,270,,,270,,,,17,,,21.9,
USW00014732,7/10/1993,New York,Queens,30,30,11.18,,1502,,1500,0.01,0,0,,99,80,,,280,,,270,,,,33.1,,,49.4,
USW00014732,7/11/1993,New York,Queens,40,40,8.95,,2150,,1614,0,0,0,,94,77,,,270,,,270,,,,17,,,24.2,
USW00014732,7/12/1993,New York,Queens,50,50,10.74,,1451,,1502,0,0,0,,91,81,,,320,,,315,,,,21,,,27.5,
USW00014732,7/13/1993,New York,Queens,50,40,9.17,,1751,,1611,0,0,0,,93,76,,,190,,,315,,,,19.9,,,27.5,
USW00014732,7/14/1993,New York,Queens,90,90,9.84,,1442,,1616,0.04,0,0,,91,73,,,170,,,180,,,,23.9,,,33.3,
USW00014732,7/15/1993,New York,Queens,50,60,16.11,,1250,,1547,0,0,0,,88,73,,,330,,,315,,,,21,,,35.6,
USW00014732,7/16/1993,New York,Queens,10,10,14.54,,1750,,1734,0,0,0,,86,69,,,310,,,315,,,,23,,,33.3,
USW00014732,7/17/1993,New York,Queens,20,20,11.86,,650,,7,0,0,0,,86,67,,,10,,,315,,,,19.9,,,25.3,
USW00014732,7/18/1993,New York,Queens,30,30,10.07,,1850,,1802,0,0,0,,88,69,,,170,,,180,,,,21,,,25.3,
USW00014732,7/19/1993,New York,Queens,100,100,12.53,,1650,,1727,0.25,0,0,,77,67,,,110,,,90,,,,21.9,,,27.5,
USW00014732,7/20/1993,New York,Queens,50,50,9.62,,1150,,1327,0,0,0,,91,66,,,310,,,315,,,,17,,,28.9,
USW00014732,7/21/1993,New York,Queens,30,30,12.75,,1250,,1453,0,0,0,,85,72,,,280,,,315,,,,17.9,,,30,
USW00014732,7/22/1993,New York,Queens,20,30,13.87,,1351,,1545,0,0,0,,84,69,,,310,,,315,,,,21.9,,,28.9,
USW00014732,7/23/1993,New York,Queens,20,20,12.53,,1250,,804,0,0,0,,85,69,,,330,,,315,,,,17,,,27.5,
USW00014732,7/24/1993,New York,Queens,50,70,8.95,,1350,,1602,0,0,0,,89,70,,,170,,,180,,,,19.9,,,26.4,
USW00014732,7/25/1993,New York,Queens,60,60,11.41,,1950,,1948,0,0,0,,88,69,,,120,,,135,,,,21,,,24.2,
USW00014732,7/26/1993,New York,Queens,90,90,13.87,,1250,,1649,0,0,0,,79,65,,,160,,,180,,,,19.9,,,28.9,
USW00014732,7/27/1993,New York,Queens,90,80,12.3,,525,,509,0.47,0,0,,89,70,,,170,,,180,,,,19.9,,,30,
USW00014732,7/28/1993,New York,Queens,30,30,7.83,,1650,,1523,0,0,0,,94,73,,,170,,,180,,,,17.9,,,24.2,
USW00014732,7/29/1993,New York,Queens,50,50,11.41,,1650,,1640,0.06,0,0,,93,73,,,260,,,270,,,,21.9,,,31.1,
USW00014732,7/30/1993,New York,Queens,20,30,12.53,,1650,,1511,0,0,0,,89,75,,,270,,,270,,,,19.9,,,32.2,
USW00014732,7/31/1993,New York,Queens,30,50,9.17,,1750,,1656,0,0,0,,87,71,,,170,,,180,,,,16.1,,,21.9,
USW00014732,8/1/1993,New York,Queens,40,30,8.72,,1650,,1653,0,0,0,,88,70,,,160,,,180,,,,17,,,21.9,
USW00014732,8/2/1993,New York,Queens,50,40,12.3,,1350,,1544,0,0,0,,91,76,,,170,,,180,,,,23,,,34.4,
USW00014732,8/3/1993,New York,Queens,60,50,9.4,,1550,,1221,0,0,0,,92,78,,,170,,,180,,,,21,,,26.4,
USW00014732,8/4/1993,New York,Queens,80,80,9.62,,1715,,1708,0,0,0,,95,75,,,300,,,315,,,,21.9,,,32.2,
USW00014732,8/5/1993,New York,Queens,30,50,10.74,,1351,,1548,0,0,0,,83,69,,,270,,,315,,,,16.1,,,25.3,
USW00014732,8/6/1993,New York,Queens,100,100,11.41,,1850,,1903,0.38,0,0,,74,64,,,40,,,45,,,,19.9,,,28.9,
USW00014732,8/7/1993,New York,Queens,80,80,8.5,,251,,834,0.12,0,0,,74,64,,,50,,,45,,,,15,,,18.3,
USW00014732,8/8/1993,New York,Queens,40,30,8.05,,1550,,1641,0.01,0,0,,84,64,,,170,,,180,,,,17,,,24.2,
USW00014732,8/9/1993,New York,Queens,60,70,9.4,,1250,,1717,0.03,0,0,,82,70,,,160,,,180,,,,17.9,,,23,
USW00014732,8/10/1993,New York,Queens,50,70,8.05,,1850,,1422,0,0,0,,83,68,,,170,,,135,,,,16.1,,,20.8,
USW00014732,8/11/1993,New York,Queens,90,100,9.4,,1550,,1436,0,0,0,,82,67,,,170,,,180,,,,15,,,20.8,
USW00014732,8/12/1993,New York,Queens,80,90,8.5,,1350,,1437,1.76,0,0,,77,66,,,50,,,90,,,,14.1,,,19.5,
USW00014732,8/13/1993,New York,Queens,80,70,7.83,,1450,,504,0.93,0,0,,82,67,,,180,,,90,,,,15,,,31.1,
USW00014732,8/14/1993,New York,Queens,70,60,7.16,,1750,,1709,0,0,0,,87,72,,,170,,,180,,,,13,,,18.3,
USW00014732,8/15/1993,New York,Queens,60,50,8.05,,1550,,1711,0,0,0,,89,72,,,170,,,180,,,,15,,,23,
USW00014732,8/16/1993,New York,Queens,100,100,10.29,,1250,,1836,0.75,0,0,,82,70,,,170,,,225,,,,17,,,27.5,
USW00014732,8/17/1993,New York,Queens,100,100,11.41,,351,,350,1.15,0,0,,80,67,,,170,,,180,,,,23.9,,,28.9,
USW00014732,8/18/1993,New York,Queens,70,90,14.32,,1150,,857,0,0,0,,76,71,,,50,,,45,,,,23,,,33.3,
USW00014732,8/19/1993,New York,Queens,20,30,9.84,,1650,,1746,0,0,0,,82,68,,,160,,,180,,,,16.1,,,21.9,
USW00014732,8/20/1993,New York,Queens,80,80,11.41,,852,,906,0.02,0,0,,83,70,,,220,,,225,,,,17,,,23,
USW00014732,8/21/1993,New York,Queens,20,20,13.42,,1153,,1152,0,0,0,,81,69,,,10,,,360,,,,23,,,32.2,
USW00014732,8/22/1993,New York,Queens,30,50,10.74,,1550,,1639,0,0,0,,80,62,,,180,,,180,,,,16.1,,,21.9,
USW00014732,8/23/1993,New York,Queens,30,40,10.29,,1650,,1452,0,0,0,,84,68,,,170,,,180,,,,21,,,28.9,
USW00014732,8/24/1993,New York,Queens,60,60,14.09,,1552,,1344,0,0,0,,84,70,,,180,,,180,,,,23.9,,,32.2,
USW00014732,8/25/1993,New York,Queens,40,30,7.61,,2350,,9,0.37,0,0,,92,71,,,190,,,180,,,,14.1,,,19.5,
USW00014732,8/26/1993,New York,Queens,0,0,7.16,,1650,,1726,0,0,0,,93,76,,,140,,,135,,,,16.1,,,19.5,
USW00014732,8/27/1993,New York,Queens,10,10,8.95,,1550,,1540,0,0,0,,94,74,,,160,,,180,,,,21,,,25.3,
USW00014732,8/28/1993,New York,Queens,50,50,10.07,,1634,,1632,0.59,0,0,,96,75,,,280,,,270,,,,46.1,,,72.5,
USW00014732,8/29/1993,New York,Queens,40,40,9.62,,1650,,1345,0,0,0,,86,72,,,150,,,180,,,,15,,,21.9,
USW00014732,8/30/1993,New York,Queens,60,80,8.95,,1650,,1607,0,0,0,,84,73,,,170,,,180,,,,16.1,,,23,
USW00014732,8/31/1993,New York,Queens,70,70,11.41,,1650,,1642,0,0,0,,85,73,,,170,,,180,,,,21.9,,,28.9,
USW00014732,9/1/1993,New York,Queens,80,70,9.17,,2250,,1452,0,0,0,,89,74,,,90,,,360,,,,14.1,,,19.5,
USW00014732,9/2/1993,New York,Queens,100,100,11.86,,2150,,1823,0.03,0,0,,77,70,,,140,,,135,,,,16.1,,,21.9,
USW00014732,9/3/1993,New York,Queens,80,70,15.21,,2150,,2143,0,0,0,,95,77,,,250,,,270,,,,23,,,35.6,
USW00014732,9/4/1993,New York,Queens,90,100,8.28,,852,,204,0.14,0,0,,80,71,,,250,,,225,,,,15,,,20.8,
USW00014732,9/5/1993,New York,Queens,50,40,5.59,,1750,,1807,0,0,0,,85,69,,,180,,,180,,,,12.1,,,17.2,
USW00014732,9/6/1993,New York,Queens,10,10,8.5,,1551,,1721,0,0,0,,86,69,,,160,,,180,,,,15,,,21.9,
USW00014732,9/7/1993,New York,Queens,70,80,10.07,,650,,659,0.24,0,0,,76,67,,,30,,,45,,,,15,,,19.5,
USW00014732,9/8/1993,New York,Queens,100,100,9.4,,1250,,1820,0.03,0,0,,70,65,,,50,,,45,,,,13,,,19.5,
USW00014732,9/9/1993,New York,Queens,100,100,8.5,,2344,,2343,0.32,0,0,,79,67,,,210,,,225,,,,21,,,31.1,
USW00014732,9/10/1993,New York,Queens,60,70,14.76,,2051,,1950,0.28,0,0,,81,63,,,330,,,315,,,,23.9,,,34.4,
USW00014732,9/11/1993,New York,Queens,20,40,14.76,,851,,1016,0,0,0,,69,57,,,310,,,315,,,,21.9,,,31.1,
USW00014732,9/12/1993,New York,Queens,50,60,9.62,,1550,,1632,0,0,0,,75,56,,,150,,,180,,,,21,,,27.5,
USW00014732,9/13/1993,New York,Queens,30,40,13.42,,1250,,754,0,0,0,,85,67,,,190,,,225,,,,17.9,,,27.5,
USW00014732,9/14/1993,New York,Queens,50,70,13.65,,1350,,1422,0,0,0,,84,68,,,160,,,180,,,,17.9,,,25.3,
USW00014732,9/15/1993,New York,Queens,40,10,14.09,,2031,,737,0.45,0,0,,91,70,,,350,,,225,,,,19.9,,,26.4,
USW00014732,9/16/1993,New York,Queens,100,100,15.66,,1850,,933,0.14,0,0,,71,57,,,50,,,45,,,,23,,,31.1,
USW00014732,9/17/1993,New York,Queens,100,100,13.2,,2150,,1218,0.55,0,0,,66,57,,,70,,,45,,,,17.9,,,23,
USW00014732,9/18/1993,New York,Queens,100,100,7.83,,2153,,2223,0.63,0,0,,67,60,,,310,,,315,,,,15,,,20.8,
USW00014732,9/19/1993,New York,Queens,30,30,12.97,,1650,,1431,0,0,0,,72,56,,,300,,,315,,,,19.9,,,27.5,
USW00014732,9/20/1993,New York,Queens,50,70,8.28,,852,,827,0,0,0,,64,48,,,30,,,45,,,,13,,,21.9,
USW00014732,9/21/1993,New York,Queens,100,100,8.05,,350,,1042,0.29,0,0,,63,53,,,90,,,90,,,,13,,,19.5,
USW00014732,9/22/1993,New York,Queens,100,100,9.4,,1051,,1038,0,0,0,,64,58,,,340,,,360,,,,15,,,19.5,
USW00014732,9/23/1993,New York,Queens,100,90,8.5,,1250,,2025,0.11,0,0,,72,61,,,200,,,315,,,,15,,,28.9,
USW00014732,9/24/1993,New York,Queens,10,0,11.18,,250,,248,0,0,0,,71,57,,,320,,,315,,,,25.9,,,33.3,
USW00014732,9/25/1993,New York,Queens,60,60,9.17,,2051,,1833,0.26,0,0,,75,55,,,200,,,180,,,,19.9,,,25.3,
USW00014732,9/26/1993,New York,Queens,80,90,9.62,,650,,702,1.23,0,0,,80,56,,,210,,,225,,,,17,,,32.2,
USW00014732,9/27/1993,New York,Queens,90,100,10.74,,1632,,1527,0.52,0,0,,78,62,,,210,,,180,,,,29.1,,,42.5,
USW00014732,9/28/1993,New York,Queens,10,20,14.99,,350,,347,0,0,0,,66,54,,,270,,,270,,,,25.1,,,36.7,
USW00014732,9/29/1993,New York,Queens,10,20,11.41,,1150,,1025,0,0,0,,64,54,,,290,,,270,,,,17.9,,,25.3,
USW00014732,9/30/1993,New York,Queens,70,90,13.2,,751,,829,0,0,0,,57,50,,,50,,,45,,,,19.9,,,30,
USW00014732,10/1/1993,New York,Queens,0,10,10.07,,1950,,1843,0,0,0,,62,46,,,200,,,180,,,,19.9,,,26.4,
USW00014732,10/2/1993,New York,Queens,30,10,13.87,,1550,,1602,0.06,0,0,,72,55,,,170,,,180,,,,23,,,30,
USW00014732,10/3/1993,New York,Queens,40,30,13.42,,1151,,1342,0.26,0,0,,64,56,,,280,,,270,,,,25.1,,,35.6,
USW00014732,10/4/1993,New York,Queens,0,0,15.88,,1051,,1114,0,0,0,,73,53,,,240,,,225,,,,23,,,34.4,
USW00014732,10/5/1993,New York,Queens,10,0,14.32,,1250,,1347,0,0,0,,65,49,,,330,,,315,,,,21.9,,,28.9,
USW00014732,10/6/1993,New York,Queens,0,0,9.17,,1550,,1414,0,0,0,,65,46,,,170,,,180,,,,17.9,,,25.3,
USW00014732,10/7/1993,New York,Queens,10,0,12.97,,1051,,1157,0,0,0,,75,55,,,200,,,225,,,,21,,,25.3,
USW00014732,10/8/1993,New York,Queens,80,90,8.28,,1351,,1359,0,0,0,,73,61,,,180,,,180,,,,16.1,,,19.5,
USW00014732,10/9/1993,New York,Queens,40,10,10.29,,2138,,2107,0.01,0,0,,79,56,,,300,,,225,,,,21.9,,,33.3,
USW00014732,10/10/1993,New York,Queens,30,20,16.78,,1350,,1336,0,0,0,,56,42,,,330,,,315,,,,23,,,34.4,
USW00014732,10/11/1993,New York,Queens,30,20,13.2,,350,,829,0,0,0,,52,40,,,40,,,45,,,,16.1,,,23,
USW00014732,10/12/1993,New York,Queens,90,100,15.43,,1721,,1718,0.99,0,0,,56,49,,,350,,,360,,,,29.1,,,41.4,
USW00014732,10/13/1993,New York,Queens,20,30,14.09,,751,,849,0,0,0,,54,45,,,320,,,315,,,,23.9,,,28.9,
USW00014732,10/14/1993,New York,Queens,80,100,6.71,,2351,,857,0.01,0,0,,55,40,,,20,,,45,,,,13,,,17.2,
USW00014732,10/15/1993,New York,Queens,70,90,3.8,,1051,,1937,0,0,0,,66,53,,,310,,,180,,,,10.1,,,12.8,
USW00014732,10/16/1993,New York,Queens,90,90,7.61,,1451,,1500,0,0,0,,68,52,,,170,,,180,,,,14.1,,,20.8,
USW00014732,10/17/1993,New York,Queens,100,100,7.16,,1750,,1941,0,0,0,,68,58,,,130,,,135,,,,14.1,,,17.2,
USW00014732,10/18/1993,New York,Queens,30,20,14.09,,1350,,444,0,0,0,,70,54,,,320,,,315,,,,23,,,35.6,
USW00014732,10/19/1993,New York,Queens,70,70,7.61,,2250,,904,0.08,0,0,,62,49,,,70,,,45,,,,12.1,,,16.1,
USW00014732,10/20/1993,New York,Queens,100,100,13.65,,1350,,1357,0.59,0,0,,57,52,,,70,,,90,,,,21,,,25.3,
USW00014732,10/21/1993,New York,Queens,100,100,12.08,,2150,,1719,0.79,0,0,,68,55,,,280,,,270,,,,21.9,,,30,
USW00014732,10/22/1993,New York,Queens,30,10,16.11,,50,,2208,0,0,0,,62,50,,,280,,,360,,,,21.9,,,28.9,
USW00014732,10/23/1993,New York,Queens,0,0,10.74,,850,,938,0,0,0,,58,46,,,310,,,315,,,,16.1,,,25.3,
USW00014732,10/24/1993,New York,Queens,30,10,13.2,,1450,,1431,0,0,0,,67,45,,,220,,,225,,,,23,,,34.4,
USW00014732,10/25/1993,New York,Queens,10,0,8.28,,2350,,2343,0,0,0,,72,52,,,60,,,45,,,,15,,,20.8,
USW00014732,10/26/1993,New York,Queens,100,100,17,,1850,,2326,0,0,0,,58,52,,,70,,,45,,,,21.9,,,35.6,
USW00014732,10/27/1993,New York,Queens,80,60,12.75,,34,,42,0.11,0,0,,62,49,,,50,,,45,,,,28,,,36.7,
USW00014732,10/28/1993,New York,Queens,60,60,13.2,,951,,1317,0,0,0,,57,50,,,280,,,270,,,,19.9,,,26.4,
USW00014732,10/29/1993,New York,Queens,80,80,11.18,,1351,,1522,0,0,0,,66,46,,,190,,,180,,,,17.9,,,23,
USW00014732,10/30/1993,New York,Queens,100,100,14.99,,1552,,1513,0.74,0,0,,58,46,,,40,,,45,,,,28,,,34.4,
USW00014732,10/31/1993,New York,Queens,100,100,18.34,,1650,,1648,0.43,0,0,,52,42,,,50,,,45,,,,30,,,36.7,
USW00014732,11/1/1993,New York,Queens,100,100,21.47,,1750,,1536,0,0,0,,52,40,,,310,,,315,,,,31.1,,,52.8,
USW00014732,11/2/1993,New York,Queens,30,20,12.3,,751,,155,0,0,0,,55,36,,,310,,,315,,,,25.1,,,38,
USW00014732,11/3/1993,New York,Queens,80,100,10.29,,1250,,1705,0,0,0,,50,42,,,230,,,180,,,,17,,,25.3,
USW00014732,11/4/1993,New York,Queens,70,80,9.17,,50,,1507,0,0,0,,58,43,,,270,,,225,,,,16.1,,,23,
USW00014732,11/5/1993,New York,Queens,100,100,12.75,,1050,,1105,0.46,0,0,,62,49,,,170,,,180,,,,23.9,,,32.2,
USW00014732,11/6/1993,New York,Queens,90,80,14.99,,650,,448,0,0,0,,62,44,,,300,,,270,,,,21.9,,,31.1,
USW00014732,11/7/1993,New York,Queens,10,10,16.33,,951,,947,0,0,0,,45,37,,,330,,,315,,,,28,,,35.6,
USW00014732,11/8/1993,New York,Queens,20,30,8.05,,1050,,1414,0,0,0,,52,33,,,230,,,270,,,,14.1,,,28.9,
USW00014732,11/9/1993,New York,Queens,50,80,6.26,,1250,,1244,0,0,0,,53,38,,,230,,,225,,,,12.1,,,16.1,
USW00014732,11/10/1993,New York,Queens,30,50,6.71,,1650,,1328,0,0,0,,54,41,,,360,,,360,,,,10.1,,,17.2,
USW00014732,11/11/1993,New York,Queens,30,50,10.29,,1550,,1458,0,0,0,,58,39,,,190,,,180,,,,17.9,,,25.3,
USW00014732,11/12/1993,New York,Queens,50,30,14.32,,1352,,639,0,0,0,,62,46,,,310,,,270,,,,19.9,,,30,
USW00014732,11/13/1993,New York,Queens,80,100,11.86,,1850,,1841,0.02,0,0,,58,42,,,170,,,180,,,,21,,,28.9,
USW00014732,11/14/1993,New York,Queens,60,40,10.07,,251,,2153,0.01,0,0,,72,55,,,200,,,225,,,,15,,,23,
USW00014732,11/15/1993,New York,Queens,80,90,16.11,,1250,,1218,0,0,0,,80,57,,,250,,,270,,,,23,,,38,
USW00014732,11/16/1993,New York,Queens,60,80,10.74,,151,,143,0,0,0,,60,49,,,330,,,315,,,,23,,,33.3,
USW00014732,11/17/1993,New York,Queens,90,100,10.07,,2141,,2102,0.06,0,0,,64,47,,,250,,,225,,,,21,,,35.6,
USW00014732,11/18/1993,New York,Queens,80,70,13.42,,150,,140,0,0,0,,60,47,,,330,,,315,,,,23,,,36.7,
USW00014732,11/19/1993,New York,Queens,90,100,8.95,,2350,,2351,0.02,0,0,,57,44,,,250,,,270,,,,19.9,,,32.2,
USW00014732,11/20/1993,New York,Queens,40,40,19.46,,1150,,1801,0,0,0,,54,36,,,310,,,315,,,,31.1,,,55.3,
USW00014732,11/21/1993,New York,Queens,10,10,14.09,,50,,251,0,0,0,,49,34,,,270,,,270,,,,17.9,,,27.5,
USW00014732,11/22/1993,New York,Queens,10,10,11.18,,350,,808,0,0,0,,58,42,,,210,,,270,,,,16.1,,,20.8,
USW00014732,11/23/1993,New York,Queens,50,60,7.38,,1451,,1624,0,0,0,,55,45,,,40,,,45,,,,13,,,19.5,
USW00014732,11/24/1993,New York,Queens,90,100,8.05,,2251,,2244,0,0,0,,58,40,,,360,,,360,,,,19.9,,,25.3,
USW00014732,11/25/1993,New York,Queens,30,10,12.97,,1050,,847,0,0,0,,40,28,,,50,,,360,,,,21,,,30,
USW00014732,11/26/1993,New York,Queens,40,60,5.59,,1650,,1542,0,0,0,,42,27,,,70,,,90,,,,12.1,,,17.2,
USW00014732,11/27/1993,New York,Queens,90,90,19.01,,2040,,2046,0,0,0,,59,39,,,110,,,90,,,,30,,,46.1,
USW00014732,11/28/1993,New York,Queens,80,100,22.37,,917,,704,0.8,0,0,,63,45,,,160,,,135,,,,34.9,,,56.4,
USW00014732,11/29/1993,New York,Queens,30,30,11.86,,250,,208,0,0,0,,48,40,,,280,,,270,,,,21,,,30,
USW00014732,11/30/1993,New York,Queens,0,10,14.76,,850,,1149,0,0,0,,45,35,,,320,,,360,,,,21,,,25.3,
USW00014732,12/1/1993,New York,Queens,50,40,8.95,,150,,1012,0,0,0,,44,32,,,20,,,45,,,,15,,,32.2,
USW00014732,12/2/1993,New York,Queens,90,100,6.93,,1050,,1418,0,0,0,,51,42,,,100,,,180,,,,12.1,,,18.3,
USW00014732,12/3/1993,New York,Queens,70,20,9.17,,1350,,1417,0,0,0,,56,45,,,310,,,315,,,,15,,,20.8,
USW00014732,12/4/1993,New York,Queens,100,100,9.4,,2051,,2142,0.6,0,0,,54,43,,,170,,,180,,,,17.9,,,25.3,
USW00014732,12/5/1993,New York,Queens,90,100,18.12,,1750,,1255,1.17,0,0,,57,43,,,350,,,45,,,,33.1,,,46.1,
USW00014732,12/6/1993,New York,Queens,30,10,11.41,,50,,48,0,0,0,,50,38,,,330,,,315,,,,21.9,,,28.9,
USW00014732,12/7/1993,New York,Queens,60,50,12.3,,1152,,1211,0,0,0,,50,43,,,300,,,315,,,,21.9,,,31.1,
USW00014732,12/8/1993,New York,Queens,50,40,8.5,,450,,627,0,0,0,,50,41,,,250,,,270,,,,13,,,18.3,
USW00014732,12/9/1993,New York,Queens,40,60,8.05,,1550,,1413,0,0,0,,50,38,,,160,,,180,,,,14.1,,,21.9,
USW00014732,12/10/1993,New York,Queens,90,100,13.87,,1550,,1245,0.27,0,0,,55,43,,,170,,,180,,,,23.9,,,38,
USW00014732,12/11/1993,New York,Queens,100,100,19.24,,1650,,2118,0.65,5,0,,52,24,,,320,,,315,,,,29.1,,,38,
USW00014732,12/12/1993,New York,Queens,30,0,19.24,,151,,334,0,0,5,,38,24,,,320,,,315,,0.3,,25.1,,,43.6,
USW00014732,12/13/1993,New York,Queens,20,0,20.8,,1550,,1113,0,0,2,,48,31,,,340,,,360,,,,25.9,,,44.7,
USW00014732,12/14/1993,New York,Queens,70,50,13.2,,152,,1609,0,0,0,,49,38,,,350,,,360,,,,19.9,,,27.5,
USW00014732,12/15/1993,New York,Queens,100,100,11.41,,2350,,1957,0.02,0,0,,50,41,,,10,,,360,,,,17.9,,,27.5,
USW00014732,12/16/1993,New York,Queens,50,60,20.36,,1151,,1148,0,0,0,,45,32,,,350,,,360,,,,32,,,40.3,
USW00014732,12/17/1993,New York,Queens,10,10,9.84,,152,,150,0,0,0,,42,28,,,360,,,360,,,,19.9,,,24.2,
USW00014732,12/18/1993,New York,Queens,100,100,7.61,,1051,,1134,0.02,0,0,,44,33,,,200,,,180,,,,13,,,19.5,
USW00014732,12/19/1993,New York,Queens,70,100,10.96,,1150,,1847,0.21,0,0,,44,40,,,280,,,315,,,,21,,,27.5,
USW00014732,12/20/1993,New York,Queens,80,100,6.49,,1652,,1918,0,0,0,,46,36,,,170,,,135,,,,12.1,,,16.1,
USW00014732,12/21/1993,New York,Queens,90,100,22.82,,1750,,1747,1.05,0,0,,59,39,,,260,,,270,,,,34.9,,,52.8,
USW00014732,12/22/1993,New York,Queens,50,30,21.03,,850,,905,0,0,0,,41,36,,,270,,,270,,,,29.1,,,42.5,
USW00014732,12/23/1993,New York,Queens,80,100,12.75,,1850,,1843,0,0,0,,38,26,,,330,,,315,,,,21.9,,,27.5,
