STATION,DATE,STATE,COUNTY,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WV03,WV20
USW00092805,4/28/2000,Florida,Broward,8.95,,1827,,1826,0,,,74,86,62,,,250,250,17,21,,,,,,,,,,,,,,,,
USW00092805,4/29/2000,Florida,Broward,9.62,,1641,,1639,0,,,76,86,66,,,170,170,19.9,23,,,,,,,,,,,,,,,,
USW00092805,4/30/2000,Florida,Broward,12.97,,1422,,1432,0,,,75,84,66,,,50,50,25.9,31.1,,,,,,,,,,,,,,,,
USW00092805,5/1/2000,Florida,Broward,11.63,,1402,,1404,0,,,76,82,70,,,70,70,17.9,23.9,,,,,,,,,,,,,,,,
USW00092805,5/2/2000,Florida,Broward,12.08,,1329,,2028,0,,,78,83,73,,,120,70,16.1,17.9,,,,,,,,,,,,,,,,
USW00092805,5/3/2000,Florida,Broward,12.75,,926,,925,0,,,79,83,75,,,110,110,17,21,,,,,,,,,,,,,,,,
USW00092805,5/4/2000,Florida,Broward,13.42,,119,,257,0,,,78,81,74,,,80,110,19.9,23,,,,,,,,,,,,,,,,
USW00092805,5/5/2000,Florida,Broward,12.75,,1315,,1244,0,,,78,82,73,,,80,70,17.9,21.9,,,,,,,,,,,,,,,,
USW00092805,5/6/2000,Florida,Broward,11.41,,1210,,1358,0,,,78,83,73,,,70,90,17,21,,,,,,,,,,,,,,,,
USW00092805,5/7/2000,Florida,Broward,12.08,,1006,,1334,0,,,79,83,75,,,100,100,17,19.9,,,,,,,,,,,,,,,,
USW00092805,5/8/2000,Florida,Broward,12.3,,1502,,1523,0,,,80,84,76,,,130,140,21,23,,,,,,,,,,,,,,,,
USW00092805,5/9/2000,Florida,Broward,11.86,,1801,,1316,0,,,81,85,76,,,130,140,16.1,23,,,,,,,,,,,,,,,,
USW00092805,5/10/2000,Florida,Broward,9.4,,1345,,1705,0,,,79,87,71,,,140,160,17,21,,,,,,,,,,,,,,,,
USW00092805,5/11/2000,Florida,Broward,6.49,,1813,,1717,0,,,80,87,73,,,130,130,15,19.9,,,,,,,,,,,,,,,,
USW00092805,5/12/2000,Florida,Broward,8.05,,1736,,1728,0,,,81,88,73,,,160,150,16.1,17.9,,,,,,,,,,,,,,,,
USW00092805,5/13/2000,Florida,Broward,7.38,,1532,,1319,0,,,80,87,73,,,140,140,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,5/14/2000,Florida,Broward,7.61,,1608,,1610,0,,,80,87,72,,,150,130,16.1,17.9,,,,,,,,,,,,,,,,
USW00092805,5/15/2000,Florida,Broward,7.16,,1459,,1458,1.17,,,82,90,73,,,70,70,23.9,29.1,,,,,,,,,,,,,,,,
USW00092805,5/16/2000,Florida,Broward,8.05,,1331,,1330,0,,,79,86,72,,,70,60,17.9,21.9,,,,,,,,,,,,,,,,
USW00092805,5/17/2000,Florida,Broward,13.42,,2145,,2328,0,,,81,85,76,,,60,80,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,5/18/2000,Florida,Broward,12.75,,2236,,2317,0,,,80,83,76,,,80,80,17.9,23,,,,,,,,,,,,,,,,
USW00092805,5/19/2000,Florida,Broward,11.18,,27,,27,0,,,79,83,75,,,90,100,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,5/20/2000,Florida,Broward,10.29,,2055,,1329,0,,,79,83,75,,,120,110,14.1,17,,,,,,,,,,,,,,,,
USW00092805,5/21/2000,Florida,Broward,9.4,,1733,,1419,0,,,79,83,75,,,160,170,15,17.9,,,,,,,,,,,,,,,,
USW00092805,5/22/2000,Florida,Broward,9.4,,1258,,1246,0.21,,,79,85,72,,,170,150,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,5/23/2000,Florida,Broward,7.16,,1542,,1541,0.13,,,83,91,74,,,330,330,17.9,21.9,,,,,,,,,,,,,,,,
USW00092805,5/24/2000,Florida,Broward,9.4,,1754,,1734,0.36,,,80,87,72,,,260,280,25.1,29.1,,,,,,,,,,,,,,,,
USW00092805,5/25/2000,Florida,Broward,7.16,,1632,,1631,0.2,,,81,89,73,,,190,190,17.9,23.9,,,,,,,,,,,,,,,,
USW00092805,5/26/2000,Florida,Broward,6.49,,1516,,1642,0,,,82,88,76,,,160,170,17,19.9,,,,,,,,,,,,,,,,
USW00092805,5/27/2000,Florida,Broward,8.5,,1526,,1534,0,,,83,87,79,,,130,150,16.1,17.9,,,,,,,,,,,,,,,,
USW00092805,5/28/2000,Florida,Broward,8.5,,1702,,1712,0,,,82,88,76,,,170,170,17.9,21,,,,,,,,,,,,,,,,
USW00092805,5/29/2000,Florida,Broward,8.72,,1442,,1442,0,,,85,93,76,,,170,170,19.9,23,,,,,,,,,,,,,,,,
USW00092805,5/30/2000,Florida,Broward,8.5,,1404,,1403,4.74,,,80,88,72,,,200,210,36,45,,,,,,,,,,,,,,,,
USW00092805,5/31/2000,Florida,Broward,13.2,,1731,,216,0,,,81,84,78,,,80,60,17,23,,,,,,,,,,,,,,,,
USW00092805,6/1/2000,Florida,Broward,10.96,,1626,,1638,0,,,82,86,77,,,80,60,17,19.9,,,,,,,,,,,,,,,,
USW00092805,6/2/2000,Florida,Broward,8.28,,1616,,1400,0.01,,,82,87,76,,,80,90,17,21,,,,,,,,,,,,,,,,
USW00092805,6/3/2000,Florida,Broward,6.26,,1524,,1435,0.03,,,81,87,75,,,140,130,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,6/4/2000,Florida,Broward,5.82,,1615,,1533,0,,,81,87,75,,,170,190,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,6/5/2000,Florida,Broward,5.37,,1259,,1258,0,,,81,88,74,,,160,160,17.9,21,,,,,,,,,,,,,,,,
USW00092805,6/6/2000,Florida,Broward,5.82,,1505,,1455,2.06,,,81,90,72,,,230,190,25.1,33.1,,,,,,,,,,,,,,,,
USW00092805,6/7/2000,Florida,Broward,7.38,,1946,,1945,0,,,81,88,74,,,50,60,19.9,25.1,,,,,,,,,,,,,,,,
USW00092805,6/8/2000,Florida,Broward,9.17,,1700,,1658,0.84,,,79,85,73,,,40,40,25.1,33.1,,,,,,,,,,,,,,,,
USW00092805,6/9/2000,Florida,Broward,13.65,,1418,,1341,0.06,,,80,86,74,,,100,90,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,6/10/2000,Florida,Broward,12.08,,1709,,1659,0,,,80,85,74,,,140,150,21.9,25.9,,,,,,,,,,,,,,,,
USW00092805,6/11/2000,Florida,Broward,9.4,,859,,855,0.57,,,78,81,74,,,150,140,33.1,40.9,,,,,,,,,,,,,,,,
USW00092805,6/12/2000,Florida,Broward,9.17,,1439,,1657,0,,,82,86,78,,,90,120,15,17,,,,,,,,,,,,,,,,
USW00092805,6/13/2000,Florida,Broward,10.51,,1735,,1300,0,,,83,86,79,,,110,120,14.1,17,,,,,,,,,,,,,,,,
USW00092805,6/14/2000,Florida,Broward,11.18,,1505,,1555,0,,,84,87,80,,,100,110,16.1,17.9,,,,,,,,,,,,,,,,
USW00092805,6/15/2000,Florida,Broward,11.86,,2327,,2331,0,,,83,87,79,,,130,130,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,6/16/2000,Florida,Broward,13.2,,758,,1544,0.01,,,83,86,79,,,120,130,21,25.1,,,,,,,,,,,,,,,,
USW00092805,6/17/2000,Florida,Broward,14.09,,1457,,1423,0,,,84,89,79,,,120,110,17.9,23.9,,,,,,,,,,,,,,,,
USW00092805,6/18/2000,Florida,Broward,12.75,,2340,,2339,0,,,84,88,80,,,140,130,17.9,23,,,,,,,,,,,,,,,,
USW00092805,6/19/2000,Florida,Broward,9.4,,239,,238,0,,,81,87,75,,,150,150,21.9,31.1,,,,,,,,,,,,,,,,
USW00092805,6/20/2000,Florida,Broward,5.59,,1658,,1604,0,,,81,87,75,,,140,140,13,16.1,,,,,,,,,,,,,,,,
USW00092805,6/21/2000,Florida,Broward,6.71,,1642,,1456,0,,,81,88,73,,,140,110,14.1,17,,,,,,,,,,,,,,,,
USW00092805,6/22/2000,Florida,Broward,7.61,,1621,,1327,0,,,83,89,76,,,140,130,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,6/23/2000,Florida,Broward,6.71,,1644,,1418,0,,,82,90,74,,,140,140,17,21,,,,,,,,,,,,,,,,
USW00092805,6/24/2000,Florida,Broward,7.61,,2113,,2123,0,,,83,90,75,,,270,310,19.9,23,,,,,,,,,,,,,,,,
USW00092805,6/25/2000,Florida,Broward,8.5,,1806,,1805,0.88,,,81,87,74,,,200,200,21.9,25.9,,,,,,,,,,,,,,,,
USW00092805,6/26/2000,Florida,Broward,12.53,,1508,,1506,0.05,,,84,88,80,,,120,110,17,21,,,,,,,,,,,,,,,,
USW00092805,6/27/2000,Florida,Broward,10.29,,521,,520,0.54,,,81,87,75,,,130,140,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,6/28/2000,Florida,Broward,9.62,,1554,,1554,0.02,,,83,88,78,,,150,140,17.9,21,,,,,,,,,,,,,,,,
USW00092805,6/29/2000,Florida,Broward,6.71,,1629,,1634,0,,,82,89,75,,,200,270,17.9,21.9,,,,,,,,,,,,,,,,
USW00092805,6/30/2000,Florida,Broward,5.82,,1515,,1514,1.41,,,82,90,73,,,170,160,19.9,23,,,,,,,,,,,,,,,,
USW00092805,7/1/2000,Florida,Broward,5.59,,1354,,1347,0.36,,,83,91,75,,,310,310,29.1,34,,,,,,,,,,,,,,,,
USW00092805,7/2/2000,Florida,Broward,5.59,,1624,,1626,0.01,,,80,85,75,,,140,150,15,17,,,,,,,,,,,,,,,,
USW00092805,7/3/2000,Florida,Broward,6.93,,1517,,1516,0.25,,,80,84,75,,,120,130,21,23.9,,,,,,,,,,,,,,,,
USW00092805,7/4/2000,Florida,Broward,8.28,,1416,,1419,0,,,83,87,79,,,110,120,15,17.9,,,,,,,,,,,,,,,,
USW00092805,7/5/2000,Florida,Broward,6.26,,1518,,1425,0,,,83,88,77,,,100,100,15,17,,,,,,,,,,,,,,,,
USW00092805,7/6/2000,Florida,Broward,7.61,,1542,,1647,0,,,83,88,77,,,140,170,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,7/7/2000,Florida,Broward,8.5,,2338,,1631,0.09,,,84,93,75,,,350,250,21,23.9,,,,,,,,,,,,,,,,
USW00092805,7/8/2000,Florida,Broward,5.82,,1601,,1600,0.82,,,80,88,72,,,160,160,16.1,17.9,,,,,,,,,,,,,,,,
USW00092805,7/9/2000,Florida,Broward,3.8,,1245,,1244,1.02,,,81,86,76,,,170,170,15,17.9,,,,,,,,,,,,,,,,
USW00092805,7/10/2000,Florida,Broward,4.47,,1600,,1559,0,,,81,86,76,,,110,100,13,15,,,,,,,,,,,,,,,,
USW00092805,7/11/2000,Florida,Broward,5.82,,1527,,1444,0,,,82,88,76,,,130,130,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,7/12/2000,Florida,Broward,6.04,,1430,,1421,0,,,85,91,78,,,130,140,17,21,,,,,,,,,,,,,,,,
USW00092805,7/13/2000,Florida,Broward,6.04,,1458,,1457,0.96,,,83,90,76,,,330,320,25.9,30,,,,,,,,,,,,,,,,
USW00092805,7/14/2000,Florida,Broward,6.71,,1523,,1523,0.6,,,85,92,77,,,280,320,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,7/15/2000,Florida,Broward,9.62,,1425,,1424,0.19,,,86,94,77,,,260,250,31.1,36,,,,,,,,,,,,,,,,
USW00092805,7/16/2000,Florida,Broward,7.83,,1513,,1437,0.11,,,86,94,78,,,150,150,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,7/17/2000,Florida,Broward,8.72,,1505,,1504,0,,,85,92,77,,,260,250,17.9,23.9,,,,,,,,,,,,,,,,
USW00092805,7/18/2000,Florida,Broward,6.49,,1644,,1639,0.14,,,85,95,75,,,340,300,23,28,,,,,,,,,,,,,,,,
USW00092805,7/19/2000,Florida,Broward,7.38,,1529,,1604,0,,,84,90,78,,,160,270,21.9,25.1,,,,,,,,,,,,,,,,
USW00092805,7/20/2000,Florida,Broward,8.95,,2140,,1659,0,,,84,90,77,,,270,170,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,7/21/2000,Florida,Broward,7.16,,1638,,1637,0,,,84,90,78,,,260,250,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,7/22/2000,Florida,Broward,6.26,,2328,,2327,0.26,,,84,91,76,,,150,160,21.9,25.1,,,,,,,,,,,,,,,,
USW00092805,7/23/2000,Florida,Broward,5.82,,1434,,1420,0.13,,,83,90,76,,,160,180,19.9,23,,,,,,,,,,,,,,,,
USW00092805,7/24/2000,Florida,Broward,6.93,,1912,,1911,0,,,84,90,77,,,320,320,17,21.9,,,,,,,,,,,,,,,,
USW00092805,7/25/2000,Florida,Broward,4.92,,1158,,909,1.12,,,81,87,74,,,170,40,23,32,,,,,,,,,,,,,,,,
USW00092805,7/26/2000,Florida,Broward,8.28,,1735,,1735,0.62,,,81,90,72,,,250,260,30,34,,,,,,,,,,,,,,,,
USW00092805,7/27/2000,Florida,Broward,6.71,,601,,600,0.01,,,82,88,76,,,100,100,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,7/28/2000,Florida,Broward,7.61,,1246,,1231,0.02,,,82,87,77,,,100,90,15,17.9,,,,,,,,,,,,,,,,
USW00092805,7/29/2000,Florida,Broward,6.71,,1747,,1746,0.01,,,82,88,75,,,200,200,17,21.9,,,,,,,,,,,,,,,,
USW00092805,7/30/2000,Florida,Broward,7.83,,7,,6,0.1,,,83,88,77,,,130,130,21.9,25.9,,,,,,,,,,,,,,,,
USW00092805,7/31/2000,Florida,Broward,11.63,,1509,,919,0.05,,,84,88,79,,,100,60,17.9,23,,,,,,,,,,,,,,,,
USW00092805,8/1/2000,Florida,Broward,7.38,,1529,,1509,0.38,,,82,88,75,,,140,120,15,17,,,,,,,,,,,,,,,,
USW00092805,8/2/2000,Florida,Broward,5.14,,1112,,1139,0.45,,,81,87,75,,,140,140,16.1,17.9,,,,,,,,,,,,,,,,
USW00092805,8/3/2000,Florida,Broward,9.4,,847,,846,0.03,,,82,88,76,,,110,110,23.9,30,,,,,,,,,,,,,,,,
USW00092805,8/4/2000,Florida,Broward,9.4,,759,,758,0.01,,,84,89,79,,,160,160,17.9,21.9,,,,,,,,,,,,,,,,
USW00092805,8/5/2000,Florida,Broward,9.17,,2015,,2015,0.14,,,84,89,78,,,180,180,17.9,23,,,,,,,,,,,,,,,,
USW00092805,8/6/2000,Florida,Broward,10.96,,1017,,1017,0,,,84,88,79,,,120,120,29.1,36,,,,,,,,,,,,,,,,
USW00092805,8/7/2000,Florida,Broward,12.3,,54,,35,0,,,86,89,82,,,130,140,17.9,21.9,,,,,,,,,,,,,,,,
USW00092805,8/8/2000,Florida,Broward,11.41,,1504,,1514,0,,,85,89,81,,,50,70,19.9,21.9,,,,,,,,,,,,,,,,
USW00092805,8/9/2000,Florida,Broward,6.04,,1556,,1222,0,,,83,89,76,,,70,100,14.1,17.9,,,,,,,,,,,,,,,,
USW00092805,8/10/2000,Florida,Broward,6.49,,1554,,1556,0,,,85,91,78,,,250,240,17,21,,,,,,,,,,,,,,,,
USW00092805,8/11/2000,Florida,Broward,7.83,,1606,,1608,0.02,,,85,93,77,,,160,170,19.9,21.9,,,,,,,,,,,,,,,,
USW00092805,8/12/2000,Florida,Broward,6.49,,1534,,1533,0.23,,,85,91,78,,,330,320,17.9,23.9,,,,,,,,,,,,,,,,
USW00092805,8/13/2000,Florida,Broward,8.28,,1542,,1541,0,,,85,94,76,,,220,230,21,23.9,,,,,,,,,,,,,,,,
USW00092805,8/14/2000,Florida,Broward,6.04,,1718,,1718,0.95,,,82,91,72,,,340,340,28,33.1,,,,,,,,,,,,,,,,
USW00092805,8/15/2000,Florida,Broward,5.59,,1330,,1329,0.47,,,82,89,75,,,40,40,21,23.9,,,,,,,,,,,,,,,,
USW00092805,8/16/2000,Florida,Broward,9.17,,1429,,1657,0,,,82,88,75,,,60,60,17,19.9,,,,,,,,,,,,,,,,
USW00092805,8/17/2000,Florida,Broward,8.95,,1126,,1125,0,,,82,87,76,,,80,90,15,17,,,,,,,,,,,,,,,,
USW00092805,8/18/2000,Florida,Broward,6.04,,1632,,1458,0.09,,,82,87,76,,,120,130,14.1,16.1,,,,,,,,,,,,,,,,
USW00092805,8/19/2000,Florida,Broward,6.26,,1400,,1400,0,,,82,88,76,,,110,110,15,17,,,,,,,,,,,,,,,,
USW00092805,8/20/2000,Florida,Broward,6.71,,1509,,1636,0,,,82,88,76,,,100,100,14.1,16.1,,,,,,,,,,,,,,,,
USW00092805,8/21/2000,Florida,Broward,6.93,,1741,,1739,0,,,83,88,78,,,60,60,14.1,16.1,,,,,,,,,,,,,,,,
USW00092805,8/22/2000,Florida,Broward,10.29,,1822,,2259,0,,,86,89,82,,,40,70,16.1,17.9,,,,,,,,,,,,,,,,
USW00092805,8/23/2000,Florida,Broward,11.18,,1745,,1505,0,,,86,89,82,,,80,90,16.1,21,,,,,,,,,,,,,,,,
USW00092805,8/24/2000,Florida,Broward,11.18,,1505,,208,0,,,86,90,82,,,100,100,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,8/25/2000,Florida,Broward,10.29,,2209,,2159,0,,,86,89,82,,,130,110,17,21,,,,,,,,,,,,,,,,
USW00092805,8/26/2000,Florida,Broward,8.05,,1907,,1906,0.1,,,81,88,74,,,100,110,21,25.9,,,,,,,,,,,,,,,,
USW00092805,8/27/2000,Florida,Broward,10.29,,832,,654,0.1,,,81,86,75,,,150,120,17.9,21.9,,,,,,,,,,,,,,,,
USW00092805,8/28/2000,Florida,Broward,5.14,,1222,,1218,0.11,,,81,87,75,,,340,290,14.1,16.1,,,,,,,,,,,,,,,,
USW00092805,8/29/2000,Florida,Broward,7.61,,1710,,1709,0.08,,,84,94,74,,,260,260,25.9,31.1,,,,,,,,,,,,,,,,
USW00092805,8/30/2000,Florida,Broward,8.95,,1016,,1015,0.12,,,82,88,75,,,230,230,28,36,,,,,,,,,,,,,,,,
USW00092805,8/31/2000,Florida,Broward,7.16,,1039,,1037,0.4,,,81,87,75,,,190,170,30,38.9,,,,,,,,,,,,,,,,
USW00092805,9/1/2000,Florida,Broward,5.59,,1406,,1804,0,,,81,88,74,,,130,140,14.1,16.1,,,,,,,,,,,,,,,,
USW00092805,9/2/2000,Florida,Broward,5.59,,1640,,1638,0,,,83,89,77,,,110,120,14.1,17,,,,,,,,,,,,,,,,
USW00092805,9/3/2000,Florida,Broward,5.82,,1645,,1217,0,,,83,88,78,,,80,90,14.1,16.1,,,,,,,,,,,,,,,,
USW00092805,9/6/2000,Florida,Broward,,,1717,,1716,0.03,,,80,83,76,,,260,250,15,16.1,,,,,,,,,,,,,,,,
USW00092805,9/7/2000,Florida,Broward,6.49,,1245,,739,0.52,,,82,88,76,,,230,220,15,17.9,,,,,,,,,,,,,,,,
USW00092805,9/8/2000,Florida,Broward,4.92,,1112,,1111,0,,,82,87,76,,,50,40,13,15,,,,,,,,,,,,,,,,
USW00092805,9/9/2000,Florida,Broward,4.03,,1228,,1228,0.12,,,82,87,77,,,70,70,12.1,14.1,,,,,,,,,,,,,,,,
USW00092805,9/10/2000,Florida,Broward,9.62,,1135,,1135,0.08,,,82,87,77,,,130,130,19.9,21.9,,,,,,,,,,,,,,,,
USW00092805,9/11/2000,Florida,Broward,11.63,,113,,229,0,,,84,87,80,,,100,90,19.9,23,,,,,,,,,,,,,,,,
USW00092805,9/12/2000,Florida,Broward,7.16,,1555,,1551,0.05,,,83,87,78,,0,110,110,13,15,,,,,,,,,,,,,,,,
USW00092805,9/13/2000,Florida,Broward,5.59,,1509,,1549,0,,,83,89,76,,,70,70,16.1,17,,,,,,,,,,,,,,,,
USW00092805,9/14/2000,Florida,Broward,5.82,,1555,,1231,0,,,84,91,77,,,70,100,13,16.1,,,,,,,,,,,,,,,,
USW00092805,9/15/2000,Florida,Broward,4.7,,1437,,1222,0.18,,,83,90,75,,,290,130,12.1,15,,,,,,,,,,,,,,,,
USW00092805,9/16/2000,Florida,Broward,4.7,,2336,,2336,0.01,,,82,87,76,,0,100,100,17,19.9,,,,,,,,,,,,,,,,
USW00092805,9/17/2000,Florida,Broward,14.09,,621,,940,1.15,,,80,87,73,,,150,180,32,38.9,,,,,,,,,,,,,,,,
USW00092805,9/18/2000,Florida,Broward,5.59,,1923,,1922,0.03,,,80,88,72,,,330,330,17.9,21,,,,,,,,,,,,,,,,
USW00092805,9/19/2000,Florida,Broward,12.08,,2356,,2356,0,,,83,89,76,,0,130,140,19.9,25.9,,,,,,,,,,,,,,,,
USW00092805,9/20/2000,Florida,Broward,13.2,,510,,805,0.15,,,84,89,79,,,140,140,25.1,28,,,,,,,,,,,,,,,,
USW00092805,9/21/2000,Florida,Broward,10.29,,2354,,2354,0.02,,,85,88,81,,,150,160,23,30,,,,,,,,,,,,,,,,
USW00092805,9/22/2000,Florida,Broward,10.74,,2,,1,0.2,,,83,88,78,,,160,160,25.1,31.1,,,,,,,,,,,,,,,,
USW00092805,9/23/2000,Florida,Broward,10.29,,102,,102,0,,,84,87,81,,,130,120,17,21,,,,,,,,,,,,,,,,
USW00092805,9/24/2000,Florida,Broward,8.05,,1204,,1320,0,,,84,88,80,,,130,100,13,15,,,,,,,,,,,,,,,,
USW00092805,9/25/2000,Florida,Broward,7.83,,1357,,1527,0,,,84,88,79,,,150,140,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,9/26/2000,Florida,Broward,5.59,,1447,,1446,0,,,83,89,77,,,160,160,15,19.9,,,,,,,,,,,,,,,,
USW00092805,9/27/2000,Florida,Broward,6.04,,1741,,1740,0,,,83,88,78,,0,80,80,15,17.9,,,,,,,,,,,,,,,,
USW00092805,9/28/2000,Florida,Broward,9.17,,1903,,1914,0.1,,,81,86,75,,0,50,60,23,28,,,,,,,,,,,,,,,,
USW00092805,9/29/2000,Florida,Broward,10.96,,1636,,1635,0.23,,,82,85,78,,0,40,30,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,9/30/2000,Florida,Broward,8.72,,455,,454,2.68,,,79,86,72,,0,100,100,23,29.1,,,,,,,,,,,,,,,,
USW00092805,10/1/2000,Florida,Broward,6.71,,1617,,1714,0.01,,,80,86,74,,0,40,40,15,17,,,,,,,,,,,,,,,,
USW00092805,10/2/2000,Florida,Broward,8.28,,1716,,1716,0.64,,,79,83,75,,0,140,140,28,31.1,,,,,,,,,,,,,,,,
USW00092805,10/3/2000,Florida,Broward,11.63,,1241,,1240,6.44,,,77,79,74,,0,130,140,25.9,32,,,,,,,,,,,,,,,,
USW00092805,10/4/2000,Florida,Broward,8.28,,431,,414,0.85,,,80,86,74,,0,160,160,21,28,,,,,,,,,,,,,,,,
USW00092805,10/5/2000,Florida,Broward,4.25,,1338,,1157,0,,,83,91,74,,0,80,300,13,17.9,,,,,,,,,,,,,,,,
USW00092805,10/6/2000,Florida,Broward,3.58,,1930,,1929,0.13,,,81,88,74,,0,300,300,25.1,30,,,,,,,,,,,,,,,,
USW00092805,10/7/2000,Florida,Broward,6.49,,1849,,1054,0,,,81,86,75,,0,50,300,12.1,15,,,,,,,,,,,,,,,,
USW00092805,10/8/2000,Florida,Broward,7.16,,1917,,1915,0,,,81,87,75,,0,10,10,13,16.1,,,,,,,,,,,,,,,,
USW00092805,10/9/2000,Florida,Broward,16.78,,2106,,1940,0,,,75,79,71,,0,30,40,25.9,34.9,,,,,,,,,,,,,,,,
USW00092805,10/10/2000,Florida,Broward,17.67,,1719,,246,0,,,76,79,72,,0,60,40,23.9,30,,,,,,,,,,,,,,,,
USW00092805,10/11/2000,Florida,Broward,14.76,,2056,,2041,0,,,78,82,74,,,60,60,21.9,30,,,,,,,,,,,,,,,,
USW00092805,10/12/2000,Florida,Broward,17,,1915,,1914,0.17,,,78,83,72,,,50,50,28,34.9,,,,,,,,,,,,,,,,
USW00092805,10/13/2000,Florida,Broward,17,,1213,,413,0,,,79,83,75,,,50,60,23,30,,,,,,,,,,,,,,,,
USW00092805,10/14/2000,Florida,Broward,11.86,,1554,,1627,0,,,76,83,68,,,40,10,21,25.1,,,,,,,,,,,,,,,,
USW00092805,10/15/2000,Florida,Broward,9.62,,1650,,1341,0,,,75,83,67,,,40,50,17.9,23,,,,,,,,,,,,,,,,
USW00092805,10/16/2000,Florida,Broward,9.62,,1534,,1446,0,,,76,83,69,,0,50,60,17.9,21.9,,,,,,,,,,,,,,,,
USW00092805,10/17/2000,Florida,Broward,7.38,,1014,,1011,0,,,75,83,66,,,330,330,15,19.9,,,,,,,,,,,,,,,,
USW00092805,10/18/2000,Florida,Broward,8.28,,1029,,957,0,,,77,84,69,,,310,310,15,17.9,,,,,,,,,,,,,,,,
USW00092805,10/19/2000,Florida,Broward,7.61,,1359,,1346,0,,,77,84,69,,0,60,60,16.1,17.9,,,,,,,,,,,,,,,,
USW00092805,10/20/2000,Florida,Broward,5.82,,1251,,1302,0,,,77,84,69,,0,80,60,13,14.1,,,,,,,,,,,,,,,,
USW00092805,10/21/2000,Florida,Broward,10.51,,2139,,2343,0.31,,,77,83,71,,0,70,60,21,25.1,,,,,,,,,,,,,,,,
USW00092805,10/22/2000,Florida,Broward,15.88,,2114,,1951,0,,,79,83,75,,,60,60,21.9,30,,,,,,,,,,,,,,,,
USW00092805,10/23/2000,Florida,Broward,17.9,,1810,,2106,0.15,,,77,82,72,,,50,60,25.1,31.1,,,,,,,,,,,,,,,,
USW00092805,10/24/2000,Florida,Broward,18.34,,1348,,1151,0.11,,,78,81,74,,0,50,50,28,33.1,,,,,,,,,,,,,,,,
USW00092805,10/25/2000,Florida,Broward,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00092805,10/26/2000,Florida,Broward,12.3,,1005,,1006,0,,,74,81,67,,,60,80,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,10/27/2000,Florida,Broward,8.05,,1634,,1633,0.01,,,74,81,67,,0,40,30,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,10/28/2000,Florida,Broward,6.93,,1556,,1316,0.01,,,72,80,63,,0,50,60,14.1,17.9,,,,,,,,,,,,,,,,
USW00092805,10/29/2000,Florida,Broward,6.49,,1056,,1429,0,,,73,81,65,,0,80,60,14.1,17,,,,,,,,,,,,,,,,
USW00092805,10/30/2000,Florida,Broward,6.49,,1603,,1602,0.03,,,75,81,68,,,70,70,14.1,16.1,,,,,,,,,,,,,,,,
USW00092805,10/31/2000,Florida,Broward,8.05,,1511,,1409,0.12,,,73,78,67,,,50,70,17,21.9,,,,,,,,,,,,,,,,
USW00092805,11/1/2000,Florida,Broward,8.72,,1400,,1316,0,,,70,79,61,,,50,70,16.1,19.9,,,,,,,,,,,,,,,,
USW00092805,11/2/2000,Florida,Broward,8.5,,1617,,1559,0,,,72,78,66,,,60,50,17,21,,,,,,,,,,,,,,,,
USW00092805,11/3/2000,Florida,Broward,8.28,,1426,,1416,0,,,72,80,64,,,50,50,19.9,23.9,,,,,,,,,,,,,,,,
USW00092805,11/4/2000,Florida,Broward,7.61,,1422,,1459,0,,,73,81,64,,,40,20,17,21,,,,,,,,,,,,,,,,
USW00092805,11/5/2000,Florida,Broward,5.37,,1436,,1510,0,,,72,81,62,,0,50,40,15,17,,,,,,,,,,,,,,,,
USW00092805,11/6/2000,Florida,Broward,5.59,,1251,,1400,0,,,72,80,63,,0,150,140,15,17.9,,,,,,,,,,,,,,,,
